gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1044041088	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696132092448tj8AgnMGck94Ace							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041087	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612599833f8OIdeR1qdH0naML							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041086	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612432016wbhGjvHhjpnFtMxB							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041085	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612868588rKPrRrP4rl3GudO4							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041084	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612902069sraKPmGtwuO0dAjt							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041084	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612901840sSh41chg4XPWMnRa							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041083	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696124031166iJPzIt6nujjFvTH							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041083	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612403412rh56DWg6f7NyR7Nl							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041082	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612294482cxOeOh7YgDjEoMNW							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041082	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612294668PH1IFUigJNxHSM64							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041081	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612139567pkZFt02jxtNse4wp							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041081	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612139368OipAw9gmC48JOEko							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041081	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612139736mpYlUOFIt9ENTpor							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041080	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612260058TGa1woqOrDpGaxa8							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041080	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612259605xwlsHjcc5s13uV4J							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041080	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612259859gmeEWfMgYAhSDYtO							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041079	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613107498QpknjIcD7qmbNC3O							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041078	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146961317322216swX9O2GTeQs5j1							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041078	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613173764YXAcDTZcDR1Ci38g							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041078	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613173551s3Xr1x2O32z48PNx							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041077	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696131417398H08c3ZLlju99BwV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041077	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613141973ltH1nxxXWqU96jrK							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041077	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613141520LZFSiljoq8OfRIvY							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041076	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146961262958306UAXGUtINCXyDaq							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041076	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612629149gPBHjwncqXorOdSV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041076	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612629377Y1ooCjp2d3jdIEvt							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041054	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242785750ckD0YQfMxilDxNhV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041054	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242788560CIRe2Qu4Tl3pQggY							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044041054	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242787378UgcsPszkouyD16Kz							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044038207	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469611607672eTuKDI7tpdT0LjhX							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044038207	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469611607438YSN9xeMWmH8a40h7							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044038206	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696116737987J8u2imVUFWDuEN0							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044038206	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469611674181ZmKBsZvm6Bw6Phze							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044030947	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459518800413HUysz885gGzOc68d							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044029790	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460985571688f3bmx8lszcgVVCj7							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044029781	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241984103XHme8joZxcuXdANx							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044029272	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609824944028ruVUZL9Q4CAbDkg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044029272	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460982495894oqndNvbpvbwNYQvo							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044028219	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612083760vKlhDsAlj8CUQ8MF							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044028219	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696120841761qh1AZ64NRo9gxal							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044028219	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612083954Q5uTE39JtyyWvixy							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044028186	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459773330380x2AvMvfvoWXiv7Sr							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044028186	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459773408100HE0Pm2miPKD4xF8l							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044028186	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459773482602IGDuickCZL6Pqx7j							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027743	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612560518lTBjq5ee3KefyTeS							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027743	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612560295V5krGytjuF0Y5ObH							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027742	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612659995dkT5vfirfjbPZghG							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027742	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612660307QvIwNxRBiDHVsY6I							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027742	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612660569DvsrhIdPZqjGR0kQ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027015	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14595160785123dC1lgWLiqKeADL2							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027015	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459515998164nD4d5F8wVwBEoz2F							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027014	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459515673705DAmTiTdQPLKGiBvV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044027014	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459515559995pJMX6NqAnA4toNqt							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044025637	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469617920455CBuxsy7cDHOyMK5X							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044025637	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469617920660b6jzgYKwLqdSg1Ui							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044025442	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14595183240268aOIh2w8xxcssMOw							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044025442	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459518396498iQ6CfOVQlfuEl541							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044023024	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983248351m64LbMYxFvfKL8Jr							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044023024	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983249637Bn3CfISLzuwoXfRF							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044023024	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983247023sABnukYOVNz0xvBe							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044023023	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242639863HQLjt683MylQYSJz							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044021160	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241193535wl8SdHRNg4B0Sj8O							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044021160	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241192008MdwfGqmvktB0beOx							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020511	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984492918gtjUnG1ydGHbWWwm							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020508	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983142575pPyZp2xR6T0YxgK5							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020508	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983144209vbDnPEguRBRWWLHI							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020508	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983143405uQnECpvfjS7scQQU							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020507	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983101299pH1DgUZMlh0w69ti							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020507	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983090849Hn7TodHwbM4goTC6							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020507	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983099654Av5zEQx909ZgGgZU							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020506	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460982382652Ud8gLyOue3X0OJFF							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020506	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460982380166qrCX4suQKtAYTJdP							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020506	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460982384363RapEf89r1oC7nMXQ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020505	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609703447936SOIcxSIu2o7qcgy							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020505	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970346777OB6u2JxRqxN1CJgC							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020504	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609702830269nwAawbHfNYgmJ5N							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020504	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609702798711TVFmpK9xCxqzsFZ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020503	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970082338D6FH7UtWdUR0Z7Oi							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020503	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970083789HiKWjnqvizLVsoiS							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020502	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146098227356003VEmoyNfNvI68os							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020502	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460982281299evv9F6JNQfBzda7w							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020501	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981529405B5QFIYMqf3fm3EoC							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020501	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981528007xXQN6DBMRF7ri0eS							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020500	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609814085449ydsdCpnJeait3bm							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020500	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981411785OY1iZnFaokxMr8Xk							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020500	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981413487ir04608kUUMiqTxt							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020498	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981354835pZOeR6Zk2IqNjXq0							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020498	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981356314xWMOlSyK2vmtoPg1							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020498	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981357903OcLLZ0cz98tliXLu							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020497	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970649397d1pOuAL2bWcWLCBk							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020497	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970651589MnyeSgAmktej9nDt							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020496	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970409002Vz0QCUyuGPVoH1wA							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020496	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970410648rajAOW1C2lFt9KGb							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020495	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609698995193K1eqVgdX3xTUYCe							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020495	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460969901823bppB9lx9rnBHL2gf							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020491	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1477316093283B6Y8HAawcRMjyVmu							Cécile CALLOU			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020491	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1477316093640wyh7FNk3uritAMYW							Cécile CALLOU			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020491	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14773160944351dHMFVjL6Oqadv7k							Cécile CALLOU			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020489	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983197972lvP9OQ2FT1EMElct							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020489	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460983197463cMJMoyVrfvtVxYby							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020430	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459518605744Ne0GBOqaKLhiKvFG							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020430	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459518672371o411ZlUAwMTEJAl0							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020430	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459518530835z35sdcSHWGGYi3QI							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020346	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610303148BfVxhNPzooO7M0XG							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020346	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610302939LZ3a1ExLKUIhIWO0							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020341	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610268750hXfL3XEefzLtN8oG							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020341	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610269385xaE8LTvrBvjzrcBm							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020340	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610241262UD7YFLqCaX488NkV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020340	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696102414658qfmGLWmW0m2iMHN							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020073	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981246170LIet97FTSHCOKNMF							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020073	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981249449FIcBT6WsIdDsnW04							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020073	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981247887EJgU5FRWs0oQZlwv							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020037	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241084232jKShux7XL80MUig6							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020037	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241082550wIjpedI8IwAM1chO							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020037	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241085907gD0U7qrADVWEyiby							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020036	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241930620chuuJNq3Ga370yRt							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020036	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612419321003B7Rh4GxFu6BAbNE							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020033	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970733019zeNyX8cADe7PumBw							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020033	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970736091j5Fj9zeSMxcE6QQW							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020032	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981302606oekSBcckCYOt4RXr							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020032	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981303696Vng8o4o0M0J3DUo8							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020032	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981301191jXwz7z4IfQ2eWeEX							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020030	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970518943F9d0jINoU43oWgjN							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020030	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970524741mwvwhJY7uHMHqSho							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020030	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970525706X6juwa00xgULDa0V							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020029	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984544665nN77mvfpd7TvHtWu							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044020029	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984543350d6lXhwYLt5TYspwm							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019988	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981463890jWtQCX9Fa0AfykaP							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019988	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609814665050TqyihX4G17EQ1rK							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019988	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981465327mB6FKYewvocCMhal							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019936	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459514989485dT5JvsUg6dRIr9Tq							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019936	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459515160466cQ98NH4LA9sVFXDg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019936	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459515244871NTaLaWtEt61YQtJf							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019930	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696205973173SP0ufvPIyGKfkOI							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019929	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469620571836ck5ffJcdkQD7tFfh							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019913	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460982550277u4w4glvrIvcvPNsj							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019913	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609825513248gNiuudphAZe15DT							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019913	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146098254899094xne3YNWBeMyxKD							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019912	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609824462803YDDY27y8aBHOmHu							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044019912	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460982447607H0qcx67z1es0nfgu							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044014043	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981597807jN3HAt4jgXFlH1CM							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044014043	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460981599302y5ij5dZixFcqoNvo							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044014043	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146098159645950YNERdCrlIQitA4							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044011451	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459516300602nkF3o04NDUI2wFsh							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044011451	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14595162368100he6lzcdFBaRX3Qr							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044010705	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612409993484nmamVVQZ9ogtAmK							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044010705	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241002145WJ3ElatwOrh0Qc6f							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044010705	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612410008844dogQsR5ejETNSin							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
